filename,labels,type,length,aug_type
W_004\4-1-aug_11_landmark_drop_0.2.npz,W_004,test,99,aug_11_landmark_drop_0.2
W_004\4-1-aug_12_mirror_None&landmark_drop_0.1.npz,W_004,test,99,aug_12_mirror_None&landmark_drop_0.1
W_004\4-1-aug_13_rotate_5&scale_0.8.npz,W_004,test,99,aug_13_rotate_5&scale_0.8
W_004\4-1-aug_14_occlusion_0.05&landmark_drop_0.1.npz,W_004,test,99,aug_14_occlusion_0.05&landmark_drop_0.1
W_004\4-10-original.npz,W_004,train,38,original
W_004\4-10-aug_1_jitter_0.025&occlusion_0.05.npz,W_004,train,38,aug_1_jitter_0.025&occlusion_0.05
W_004\4-10-aug_2_rotate_5.npz,W_004,train,38,aug_2_rotate_5
W_004\4-10-aug_3_occlusion_0.1.npz,W_004,train,38,aug_3_occlusion_0.1
W_004\4-10-aug_4_jitter_0.025&rotate_-5.npz,W_004,train,38,aug_4_jitter_0.025&rotate_-5
W_004\4-10-aug_5_time_warp_0.8.npz,W_004,train,30,aug_5_time_warp_0.8
W_004\4-10-aug_6_occlusion_0.05.npz,W_004,train,38,aug_6_occlusion_0.05
W_004\4-10-aug_7_rotate_-5.npz,W_004,train,38,aug_7_rotate_-5
W_004\4-10-aug_8_time_warp_0.8.npz,W_004,train,30,aug_8_time_warp_0.8
W_004\4-10-aug_9_landmark_drop_0.2.npz,W_004,train,38,aug_9_landmark_drop_0.2
W_004\4-10-aug_10_rotate_5&landmark_drop_0.2.npz,W_004,train,38,aug_10_rotate_5&landmark_drop_0.2
W_004\4-10-aug_11_rotate_5&jitter_0.025.npz,W_004,train,38,aug_11_rotate_5&jitter_0.025
W_004\4-10-aug_12_time_reverse_None&jitter_0.025.npz,W_004,train,38,aug_12_time_reverse_None&jitter_0.025
W_004\4-10-aug_13_jitter_0.015&occlusion_0.05.npz,W_004,train,38,aug_13_jitter_0.015&occlusion_0.05
W_004\4-10-aug_14_scale_1.2.npz,W_004,train,38,aug_14_scale_1.2
W_004\4-11-original.npz,W_004,train,49,original
W_004\4-11-aug_1_rotate_5.npz,W_004,train,49,aug_1_rotate_5
W_004\4-11-aug_2_time_warp_1.2&scale_0.8.npz,W_004,train,58,aug_2_time_warp_1.2&scale_0.8
W_004\4-11-aug_3_occlusion_0.05&time_reverse_None.npz,W_004,train,49,aug_3_occlusion_0.05&time_reverse_None
W_004\4-11-aug_4_landmark_drop_0.2&time_reverse_None.npz,W_004,train,49,aug_4_landmark_drop_0.2&time_reverse_None
W_004\4-11-aug_5_jitter_0.015.npz,W_004,train,49,aug_5_jitter_0.015
W_004\4-11-aug_6_rotate_5.npz,W_004,train,49,aug_6_rotate_5
W_004\4-11-aug_7_occlusion_0.05&scale_0.8.npz,W_004,train,49,aug_7_occlusion_0.05&scale_0.8
W_004\4-11-aug_8_rotate_5&time_warp_1.2.npz,W_004,train,58,aug_8_rotate_5&time_warp_1.2
W_004\4-11-aug_9_time_warp_0.8&jitter_0.015.npz,W_004,train,39,aug_9_time_warp_0.8&jitter_0.015
W_004\4-11-aug_10_occlusion_0.1&time_warp_1.2.npz,W_004,train,58,aug_10_occlusion_0.1&time_warp_1.2
W_004\4-11-aug_11_jitter_0.015.npz,W_004,train,49,aug_11_jitter_0.015
W_004\4-11-aug_12_scale_0.8.npz,W_004,train,49,aug_12_scale_0.8
W_004\4-11-aug_13_rotate_5.npz,W_004,train,49,aug_13_rotate_5
W_004\4-11-aug_14_landmark_drop_0.2.npz,W_004,train,49,aug_14_landmark_drop_0.2
W_004\4-12-original.npz,W_004,val,70,original
W_004\4-12-aug_1_time_warp_0.8&occlusion_0.1.npz,W_004,val,56,aug_1_time_warp_0.8&occlusion_0.1
W_004\4-12-aug_2_time_reverse_None.npz,W_004,val,70,aug_2_time_reverse_None
W_004\4-12-aug_3_time_warp_0.8&scale_1.2.npz,W_004,val,56,aug_3_time_warp_0.8&scale_1.2
W_004\4-12-aug_4_jitter_0.025.npz,W_004,val,70,aug_4_jitter_0.025
W_004\4-12-aug_5_jitter_0.025&landmark_drop_0.1.npz,W_004,val,70,aug_5_jitter_0.025&landmark_drop_0.1
W_004\4-12-aug_6_mirror_None.npz,W_004,val,70,aug_6_mirror_None
W_004\4-12-aug_7_rotate_5&jitter_0.025.npz,W_004,val,70,aug_7_rotate_5&jitter_0.025
W_004\4-12-aug_8_time_warp_1.2.npz,W_004,val,84,aug_8_time_warp_1.2
W_004\4-12-aug_9_rotate_-5&mirror_None.npz,W_004,val,70,aug_9_rotate_-5&mirror_None
W_004\4-12-aug_10_time_warp_1.2&scale_0.8.npz,W_004,val,84,aug_10_time_warp_1.2&scale_0.8
W_004\4-12-aug_11_time_warp_0.8.npz,W_004,val,56,aug_11_time_warp_0.8
W_004\4-12-aug_12_mirror_None&time_warp_1.2.npz,W_004,val,84,aug_12_mirror_None&time_warp_1.2
W_004\4-12-aug_13_time_warp_0.8.npz,W_004,val,56,aug_13_time_warp_0.8
W_004\4-12-aug_14_time_warp_1.2&occlusion_0.1.npz,W_004,val,84,aug_14_time_warp_1.2&occlusion_0.1
W_004\4-13-original.npz,W_004,train,73,original
W_004\4-13-aug_1_jitter_0.015&time_warp_1.2.npz,W_004,train,87,aug_1_jitter_0.015&time_warp_1.2
W_004\4-13-aug_2_occlusion_0.05.npz,W_004,train,73,aug_2_occlusion_0.05
W_004\4-13-aug_3_time_reverse_None&rotate_5.npz,W_004,train,73,aug_3_time_reverse_None&rotate_5
W_004\4-13-aug_4_jitter_0.015.npz,W_004,train,73,aug_4_jitter_0.015
W_004\4-13-aug_5_jitter_0.025&rotate_-5.npz,W_004,train,73,aug_5_jitter_0.025&rotate_-5
W_004\4-13-aug_6_scale_1.2&scale_0.8.npz,W_004,train,73,aug_6_scale_1.2&scale_0.8
W_004\4-13-aug_7_scale_0.8&jitter_0.025.npz,W_004,train,73,aug_7_scale_0.8&jitter_0.025
W_004\4-13-aug_8_time_warp_1.2&time_reverse_None.npz,W_004,train,87,aug_8_time_warp_1.2&time_reverse_None
W_004\4-13-aug_9_landmark_drop_0.1.npz,W_004,train,73,aug_9_landmark_drop_0.1
W_004\4-13-aug_10_rotate_5.npz,W_004,train,73,aug_10_rotate_5
W_004\4-13-aug_11_occlusion_0.05&time_reverse_None.npz,W_004,train,73,aug_11_occlusion_0.05&time_reverse_None
W_004\4-13-aug_12_time_reverse_None&rotate_5.npz,W_004,train,73,aug_12_time_reverse_None&rotate_5
W_004\4-13-aug_13_rotate_-5.npz,W_004,train,73,aug_13_rotate_-5
W_004\4-13-aug_14_mirror_None.npz,W_004,train,73,aug_14_mirror_None
W_004\4-14-original.npz,W_004,test,38,original
W_004\4-14-aug_1_occlusion_0.05.npz,W_004,test,38,aug_1_occlusion_0.05
W_004\4-14-aug_2_landmark_drop_0.1.npz,W_004,test,38,aug_2_landmark_drop_0.1
W_004\4-14-aug_3_jitter_0.015.npz,W_004,test,38,aug_3_jitter_0.015
W_004\4-14-aug_4_landmark_drop_0.2&time_warp_0.8.npz,W_004,test,30,aug_4_landmark_drop_0.2&time_warp_0.8
W_004\4-14-aug_5_rotate_-5.npz,W_004,test,38,aug_5_rotate_-5
W_004\4-14-aug_6_jitter_0.015.npz,W_004,test,38,aug_6_jitter_0.015
W_004\4-14-aug_7_occlusion_0.05.npz,W_004,test,38,aug_7_occlusion_0.05
W_004\4-14-aug_8_jitter_0.025&mirror_None.npz,W_004,test,38,aug_8_jitter_0.025&mirror_None
W_004\4-14-aug_9_rotate_5&scale_0.8.npz,W_004,test,38,aug_9_rotate_5&scale_0.8
W_004\4-14-aug_10_rotate_-5.npz,W_004,test,38,aug_10_rotate_-5
W_004\4-14-aug_11_rotate_-5&mirror_None.npz,W_004,test,38,aug_11_rotate_-5&mirror_None
W_004\4-14-aug_12_mirror_None&rotate_-5.npz,W_004,test,38,aug_12_mirror_None&rotate_-5
W_004\4-14-aug_13_mirror_None&scale_0.8.npz,W_004,test,38,aug_13_mirror_None&scale_0.8
W_004\4-14-aug_14_scale_0.8.npz,W_004,test,38,aug_14_scale_0.8
W_004\4-15-original.npz,W_004,val,51,original
W_004\4-15-aug_1_time_warp_0.8&time_reverse_None.npz,W_004,val,40,aug_1_time_warp_0.8&time_reverse_None
W_004\4-15-aug_2_rotate_5&occlusion_0.05.npz,W_004,val,51,aug_2_rotate_5&occlusion_0.05
W_004\4-15-aug_3_occlusion_0.1&occlusion_0.05.npz,W_004,val,51,aug_3_occlusion_0.1&occlusion_0.05
W_004\4-15-aug_4_time_warp_0.8.npz,W_004,val,40,aug_4_time_warp_0.8
W_004\4-15-aug_5_time_warp_0.8.npz,W_004,val,40,aug_5_time_warp_0.8
W_004\4-15-aug_6_landmark_drop_0.2&landmark_drop_0.1.npz,W_004,val,51,aug_6_landmark_drop_0.2&landmark_drop_0.1
W_004\4-15-aug_7_jitter_0.015&time_warp_0.8.npz,W_004,val,40,aug_7_jitter_0.015&time_warp_0.8
W_004\4-15-aug_8_time_warp_1.2.npz,W_004,val,61,aug_8_time_warp_1.2
W_004\4-15-aug_9_time_warp_1.2&time_warp_0.8.npz,W_004,val,48,aug_9_time_warp_1.2&time_warp_0.8
W_004\4-15-aug_10_rotate_5.npz,W_004,val,51,aug_10_rotate_5
W_004\4-15-aug_11_occlusion_0.05.npz,W_004,val,51,aug_11_occlusion_0.05
W_004\4-15-aug_12_scale_0.8&time_warp_0.8.npz,W_004,val,40,aug_12_scale_0.8&time_warp_0.8
W_004\4-15-aug_13_time_reverse_None&scale_0.8.npz,W_004,val,51,aug_13_time_reverse_None&scale_0.8
W_004\4-15-aug_14_scale_0.8&scale_1.2.npz,W_004,val,51,aug_14_scale_0.8&scale_1.2
W_004\4-16-original.npz,W_004,test,67,original
W_004\4-16-aug_1_mirror_None.npz,W_004,test,67,aug_1_mirror_None
W_004\4-16-aug_2_time_reverse_None.npz,W_004,test,67,aug_2_time_reverse_None
W_004\4-16-aug_3_landmark_drop_0.2.npz,W_004,test,67,aug_3_landmark_drop_0.2
W_004\4-16-aug_4_landmark_drop_0.1&rotate_5.npz,W_004,test,67,aug_4_landmark_drop_0.1&rotate_5
W_004\4-16-aug_5_scale_1.2.npz,W_004,test,67,aug_5_scale_1.2
W_004\4-16-aug_6_landmark_drop_0.2.npz,W_004,test,67,aug_6_landmark_drop_0.2
W_004\4-16-aug_7_time_warp_1.2&time_warp_0.8.npz,W_004,test,64,aug_7_time_warp_1.2&time_warp_0.8
W_004\4-16-aug_8_occlusion_0.05&rotate_-5.npz,W_004,test,67,aug_8_occlusion_0.05&rotate_-5
W_004\4-16-aug_9_landmark_drop_0.2.npz,W_004,test,67,aug_9_landmark_drop_0.2
W_004\4-16-aug_10_occlusion_0.1&scale_0.8.npz,W_004,test,67,aug_10_occlusion_0.1&scale_0.8
W_004\4-16-aug_11_scale_1.2.npz,W_004,test,67,aug_11_scale_1.2
W_004\4-16-aug_12_landmark_drop_0.2.npz,W_004,test,67,aug_12_landmark_drop_0.2
W_004\4-16-aug_13_jitter_0.025&scale_1.2.npz,W_004,test,67,aug_13_jitter_0.025&scale_1.2
W_004\4-16-aug_14_jitter_0.025&rotate_-5.npz,W_004,test,67,aug_14_jitter_0.025&rotate_-5
W_004\4-17-original.npz,W_004,train,69,original
W_004\4-17-aug_1_occlusion_0.05&occlusion_0.1.npz,W_004,train,69,aug_1_occlusion_0.05&occlusion_0.1
W_004\4-17-aug_2_scale_0.8.npz,W_004,train,69,aug_2_scale_0.8
W_004\4-17-aug_3_landmark_drop_0.2&landmark_drop_0.1.npz,W_004,train,69,aug_3_landmark_drop_0.2&landmark_drop_0.1
W_004\4-17-aug_4_rotate_5&jitter_0.015.npz,W_004,train,69,aug_4_rotate_5&jitter_0.015
W_004\4-17-aug_5_time_reverse_None&jitter_0.025.npz,W_004,train,69,aug_5_time_reverse_None&jitter_0.025
W_004\4-17-aug_6_mirror_None.npz,W_004,train,69,aug_6_mirror_None
W_004\4-17-aug_7_occlusion_0.05&mirror_None.npz,W_004,train,69,aug_7_occlusion_0.05&mirror_None
W_004\4-17-aug_8_landmark_drop_0.2&jitter_0.025.npz,W_004,train,69,aug_8_landmark_drop_0.2&jitter_0.025
W_004\4-17-aug_9_occlusion_0.1.npz,W_004,train,69,aug_9_occlusion_0.1
W_004\4-17-aug_10_jitter_0.015.npz,W_004,train,69,aug_10_jitter_0.015
W_004\4-17-aug_11_time_reverse_None&jitter_0.025.npz,W_004,train,69,aug_11_time_reverse_None&jitter_0.025
W_004\4-17-aug_12_landmark_drop_0.1&mirror_None.npz,W_004,train,69,aug_12_landmark_drop_0.1&mirror_None
W_004\4-17-aug_13_jitter_0.025&jitter_0.015.npz,W_004,train,69,aug_13_jitter_0.025&jitter_0.015
W_004\4-17-aug_14_scale_0.8.npz,W_004,train,69,aug_14_scale_0.8
W_004\4-18-original.npz,W_004,test,44,original
W_004\4-18-aug_1_occlusion_0.05.npz,W_004,test,44,aug_1_occlusion_0.05
W_004\4-18-aug_2_rotate_5.npz,W_004,test,44,aug_2_rotate_5
W_004\4-18-aug_3_time_warp_1.2.npz,W_004,test,52,aug_3_time_warp_1.2
W_004\4-18-aug_4_occlusion_0.1.npz,W_004,test,44,aug_4_occlusion_0.1
W_004\4-18-aug_5_occlusion_0.05.npz,W_004,test,44,aug_5_occlusion_0.05
W_004\4-18-aug_6_landmark_drop_0.1&rotate_5.npz,W_004,test,44,aug_6_landmark_drop_0.1&rotate_5
W_004\4-18-aug_7_scale_0.8.npz,W_004,test,44,aug_7_scale_0.8
W_004\4-18-aug_8_time_warp_1.2.npz,W_004,test,52,aug_8_time_warp_1.2
W_004\4-18-aug_9_jitter_0.025.npz,W_004,test,44,aug_9_jitter_0.025
W_004\4-18-aug_10_time_warp_0.8.npz,W_004,test,35,aug_10_time_warp_0.8
W_004\4-18-aug_11_scale_0.8&scale_1.2.npz,W_004,test,44,aug_11_scale_0.8&scale_1.2
W_004\4-18-aug_12_occlusion_0.1&rotate_5.npz,W_004,test,44,aug_12_occlusion_0.1&rotate_5
W_004\4-18-aug_13_time_warp_0.8&landmark_drop_0.1.npz,W_004,test,35,aug_13_time_warp_0.8&landmark_drop_0.1
W_004\4-18-aug_14_occlusion_0.1&time_reverse_None.npz,W_004,test,44,aug_14_occlusion_0.1&time_reverse_None
W_004\4-19-original.npz,W_004,val,56,original
W_004\4-19-aug_1_occlusion_0.05&scale_0.8.npz,W_004,val,56,aug_1_occlusion_0.05&scale_0.8
W_004\4-19-aug_2_jitter_0.025&rotate_5.npz,W_004,val,56,aug_2_jitter_0.025&rotate_5
W_004\4-19-aug_3_mirror_None&time_reverse_None.npz,W_004,val,56,aug_3_mirror_None&time_reverse_None
W_004\4-19-aug_4_occlusion_0.05&scale_0.8.npz,W_004,val,56,aug_4_occlusion_0.05&scale_0.8
W_004\4-19-aug_5_occlusion_0.05&scale_1.2.npz,W_004,val,56,aug_5_occlusion_0.05&scale_1.2
W_004\4-19-aug_6_mirror_None&rotate_5.npz,W_004,val,56,aug_6_mirror_None&rotate_5
W_004\4-19-aug_7_rotate_-5&time_warp_1.2.npz,W_004,val,67,aug_7_rotate_-5&time_warp_1.2
W_004\4-19-aug_8_jitter_0.015&rotate_5.npz,W_004,val,56,aug_8_jitter_0.015&rotate_5
W_004\4-19-aug_9_time_warp_0.8.npz,W_004,val,44,aug_9_time_warp_0.8
W_004\4-19-aug_10_jitter_0.015&scale_0.8.npz,W_004,val,56,aug_10_jitter_0.015&scale_0.8
W_004\4-19-aug_11_scale_1.2.npz,W_004,val,56,aug_11_scale_1.2
W_004\4-19-aug_12_scale_1.2.npz,W_004,val,56,aug_12_scale_1.2
W_004\4-19-aug_13_landmark_drop_0.2&time_reverse_None.npz,W_004,val,56,aug_13_landmark_drop_0.2&time_reverse_None
W_004\4-19-aug_14_scale_0.8&jitter_0.015.npz,W_004,val,56,aug_14_scale_0.8&jitter_0.015
W_004\4-2-original.npz,W_004,train,81,original
W_004\4-2-aug_1_scale_0.8.npz,W_004,train,81,aug_1_scale_0.8
W_004\4-2-aug_2_rotate_5.npz,W_004,train,81,aug_2_rotate_5
W_004\4-2-aug_3_time_warp_1.2&scale_0.8.npz,W_004,train,97,aug_3_time_warp_1.2&scale_0.8
W_004\4-2-aug_4_scale_0.8.npz,W_004,train,81,aug_4_scale_0.8
W_004\4-2-aug_5_mirror_None.npz,W_004,train,81,aug_5_mirror_None
W_004\4-2-aug_6_mirror_None&scale_1.2.npz,W_004,train,81,aug_6_mirror_None&scale_1.2
W_004\4-2-aug_7_time_warp_1.2.npz,W_004,train,97,aug_7_time_warp_1.2
W_004\4-2-aug_8_scale_1.2.npz,W_004,train,81,aug_8_scale_1.2
W_004\4-2-aug_9_scale_1.2.npz,W_004,train,81,aug_9_scale_1.2
W_004\4-2-aug_10_landmark_drop_0.1.npz,W_004,train,81,aug_10_landmark_drop_0.1
W_004\4-2-aug_11_mirror_None.npz,W_004,train,81,aug_11_mirror_None
W_004\4-2-aug_12_landmark_drop_0.1&time_reverse_None.npz,W_004,train,81,aug_12_landmark_drop_0.1&time_reverse_None
W_004\4-2-aug_13_scale_1.2&time_warp_0.8.npz,W_004,train,64,aug_13_scale_1.2&time_warp_0.8
W_004\4-2-aug_14_rotate_-5&scale_1.2.npz,W_004,train,81,aug_14_rotate_-5&scale_1.2
W_004\4-20-original.npz,W_004,train,64,original
W_004\4-20-aug_1_jitter_0.015&time_warp_0.8.npz,W_004,train,51,aug_1_jitter_0.015&time_warp_0.8
W_004\4-20-aug_2_rotate_-5&scale_1.2.npz,W_004,train,64,aug_2_rotate_-5&scale_1.2
W_004\4-20-aug_3_jitter_0.015&occlusion_0.1.npz,W_004,train,64,aug_3_jitter_0.015&occlusion_0.1
W_004\4-20-aug_4_jitter_0.025&occlusion_0.1.npz,W_004,train,64,aug_4_jitter_0.025&occlusion_0.1
W_004\4-20-aug_5_time_reverse_None&landmark_drop_0.1.npz,W_004,train,64,aug_5_time_reverse_None&landmark_drop_0.1
W_004\4-20-aug_6_scale_1.2&jitter_0.015.npz,W_004,train,64,aug_6_scale_1.2&jitter_0.015
W_004\4-20-aug_7_occlusion_0.1&scale_0.8.npz,W_004,train,64,aug_7_occlusion_0.1&scale_0.8
W_004\4-20-aug_8_mirror_None&landmark_drop_0.2.npz,W_004,train,64,aug_8_mirror_None&landmark_drop_0.2
W_004\4-20-aug_9_time_warp_1.2.npz,W_004,train,76,aug_9_time_warp_1.2
W_004\4-20-aug_10_landmark_drop_0.2&time_warp_1.2.npz,W_004,train,76,aug_10_landmark_drop_0.2&time_warp_1.2
W_004\4-20-aug_11_time_reverse_None&mirror_None.npz,W_004,train,64,aug_11_time_reverse_None&mirror_None
W_004\4-20-aug_12_occlusion_0.1&scale_0.8.npz,W_004,train,64,aug_12_occlusion_0.1&scale_0.8
W_004\4-20-aug_13_occlusion_0.05.npz,W_004,train,64,aug_13_occlusion_0.05
W_004\4-20-aug_14_occlusion_0.05&time_reverse_None.npz,W_004,train,64,aug_14_occlusion_0.05&time_reverse_None
W_004\4-21-original.npz,W_004,test,51,original
W_004\4-21-aug_1_jitter_0.015.npz,W_004,test,51,aug_1_jitter_0.015
W_004\4-21-aug_2_landmark_drop_0.1&jitter_0.015.npz,W_004,test,51,aug_2_landmark_drop_0.1&jitter_0.015
W_004\4-21-aug_3_rotate_5.npz,W_004,test,51,aug_3_rotate_5
W_004\4-21-aug_4_mirror_None&occlusion_0.05.npz,W_004,test,51,aug_4_mirror_None&occlusion_0.05
W_004\4-21-aug_5_rotate_-5&scale_1.2.npz,W_004,test,51,aug_5_rotate_-5&scale_1.2
W_004\4-21-aug_6_scale_0.8&jitter_0.025.npz,W_004,test,51,aug_6_scale_0.8&jitter_0.025
W_004\4-21-aug_7_scale_0.8&jitter_0.015.npz,W_004,test,51,aug_7_scale_0.8&jitter_0.015
W_004\4-21-aug_8_time_reverse_None.npz,W_004,test,51,aug_8_time_reverse_None
W_004\4-21-aug_9_mirror_None.npz,W_004,test,51,aug_9_mirror_None
W_004\4-21-aug_10_mirror_None.npz,W_004,test,51,aug_10_mirror_None
W_004\4-21-aug_11_scale_0.8&time_reverse_None.npz,W_004,test,51,aug_11_scale_0.8&time_reverse_None
W_004\4-21-aug_12_mirror_None.npz,W_004,test,51,aug_12_mirror_None
W_004\4-21-aug_13_mirror_None.npz,W_004,test,51,aug_13_mirror_None
W_004\4-21-aug_14_landmark_drop_0.1&scale_0.8.npz,W_004,test,51,aug_14_landmark_drop_0.1&scale_0.8
W_004\4-22-original.npz,W_004,train,42,original
W_004\4-22-aug_1_landmark_drop_0.2&occlusion_0.05.npz,W_004,train,42,aug_1_landmark_drop_0.2&occlusion_0.05
W_004\4-22-aug_2_occlusion_0.1.npz,W_004,train,42,aug_2_occlusion_0.1
W_004\4-22-aug_3_scale_1.2.npz,W_004,train,42,aug_3_scale_1.2
W_004\4-22-aug_4_time_warp_0.8&time_warp_1.2.npz,W_004,train,39,aug_4_time_warp_0.8&time_warp_1.2
W_004\4-22-aug_5_mirror_None.npz,W_004,train,42,aug_5_mirror_None
W_004\4-22-aug_6_mirror_None&rotate_5.npz,W_004,train,42,aug_6_mirror_None&rotate_5
W_004\4-22-aug_7_jitter_0.025&scale_0.8.npz,W_004,train,42,aug_7_jitter_0.025&scale_0.8
W_004\4-22-aug_8_jitter_0.015&mirror_None.npz,W_004,train,42,aug_8_jitter_0.015&mirror_None
W_004\4-22-aug_9_occlusion_0.1.npz,W_004,train,42,aug_9_occlusion_0.1
W_004\4-22-aug_10_landmark_drop_0.1.npz,W_004,train,42,aug_10_landmark_drop_0.1
W_004\4-22-aug_11_landmark_drop_0.2&rotate_-5.npz,W_004,train,42,aug_11_landmark_drop_0.2&rotate_-5
W_004\4-22-aug_12_scale_0.8.npz,W_004,train,42,aug_12_scale_0.8
W_004\4-22-aug_13_scale_0.8.npz,W_004,train,42,aug_13_scale_0.8
W_004\4-22-aug_14_rotate_-5&landmark_drop_0.1.npz,W_004,train,42,aug_14_rotate_-5&landmark_drop_0.1
W_004\4-23-original.npz,W_004,train,84,original
W_004\4-23-aug_1_mirror_None&occlusion_0.1.npz,W_004,train,84,aug_1_mirror_None&occlusion_0.1
W_004\4-23-aug_2_rotate_-5.npz,W_004,train,84,aug_2_rotate_-5
W_004\4-23-aug_3_jitter_0.015&time_warp_0.8.npz,W_004,train,67,aug_3_jitter_0.015&time_warp_0.8
W_004\4-23-aug_4_landmark_drop_0.1&mirror_None.npz,W_004,train,84,aug_4_landmark_drop_0.1&mirror_None
W_004\4-23-aug_5_occlusion_0.05.npz,W_004,train,84,aug_5_occlusion_0.05
W_004\4-23-aug_6_scale_1.2&landmark_drop_0.2.npz,W_004,train,84,aug_6_scale_1.2&landmark_drop_0.2
W_004\4-23-aug_7_jitter_0.015.npz,W_004,train,84,aug_7_jitter_0.015
W_004\4-23-aug_8_landmark_drop_0.1&jitter_0.025.npz,W_004,train,84,aug_8_landmark_drop_0.1&jitter_0.025
W_004\4-23-aug_9_time_warp_0.8.npz,W_004,train,67,aug_9_time_warp_0.8
W_004\4-23-aug_10_scale_1.2.npz,W_004,train,84,aug_10_scale_1.2
W_004\4-23-aug_11_time_warp_0.8.npz,W_004,train,67,aug_11_time_warp_0.8
W_004\4-23-aug_12_time_reverse_None.npz,W_004,train,84,aug_12_time_reverse_None
W_004\4-23-aug_13_occlusion_0.05.npz,W_004,train,84,aug_13_occlusion_0.05
W_004\4-23-aug_14_mirror_None&scale_1.2.npz,W_004,train,84,aug_14_mirror_None&scale_1.2
W_004\4-24-original.npz,W_004,test,53,original
W_004\4-24-aug_1_occlusion_0.1.npz,W_004,test,53,aug_1_occlusion_0.1
W_004\4-24-aug_2_rotate_5.npz,W_004,test,53,aug_2_rotate_5
W_004\4-24-aug_3_rotate_5&scale_0.8.npz,W_004,test,53,aug_3_rotate_5&scale_0.8
W_004\4-24-aug_4_occlusion_0.05.npz,W_004,test,53,aug_4_occlusion_0.05
W_004\4-24-aug_5_time_warp_0.8.npz,W_004,test,42,aug_5_time_warp_0.8
W_004\4-24-aug_6_occlusion_0.05&time_warp_0.8.npz,W_004,test,42,aug_6_occlusion_0.05&time_warp_0.8
W_004\4-24-aug_7_jitter_0.025.npz,W_004,test,53,aug_7_jitter_0.025
W_004\4-24-aug_8_rotate_-5.npz,W_004,test,53,aug_8_rotate_-5
W_004\4-24-aug_9_rotate_5&scale_0.8.npz,W_004,test,53,aug_9_rotate_5&scale_0.8
W_004\4-24-aug_10_jitter_0.025.npz,W_004,test,53,aug_10_jitter_0.025
W_004\4-24-aug_11_occlusion_0.05.npz,W_004,test,53,aug_11_occlusion_0.05
W_004\4-24-aug_12_landmark_drop_0.1.npz,W_004,test,53,aug_12_landmark_drop_0.1
W_004\4-24-aug_13_scale_0.8&jitter_0.025.npz,W_004,test,53,aug_13_scale_0.8&jitter_0.025
W_004\4-24-aug_14_landmark_drop_0.2.npz,W_004,test,53,aug_14_landmark_drop_0.2
W_004\4-25-original.npz,W_004,train,72,original
W_004\4-25-aug_1_rotate_5.npz,W_004,train,72,aug_1_rotate_5
W_004\4-25-aug_2_jitter_0.025.npz,W_004,train,72,aug_2_jitter_0.025
W_004\4-25-aug_3_time_warp_0.8&occlusion_0.1.npz,W_004,train,57,aug_3_time_warp_0.8&occlusion_0.1
W_004\4-25-aug_4_landmark_drop_0.1.npz,W_004,train,72,aug_4_landmark_drop_0.1
W_004\4-25-aug_5_jitter_0.015&rotate_-5.npz,W_004,train,72,aug_5_jitter_0.015&rotate_-5
W_004\4-25-aug_6_jitter_0.015&rotate_5.npz,W_004,train,72,aug_6_jitter_0.015&rotate_5
W_004\4-25-aug_7_scale_1.2.npz,W_004,train,72,aug_7_scale_1.2
W_004\4-25-aug_8_rotate_-5.npz,W_004,train,72,aug_8_rotate_-5
W_004\4-25-aug_9_time_warp_0.8&landmark_drop_0.1.npz,W_004,train,57,aug_9_time_warp_0.8&landmark_drop_0.1
W_004\4-25-aug_10_time_warp_0.8.npz,W_004,train,57,aug_10_time_warp_0.8
W_004\4-25-aug_11_mirror_None&time_warp_1.2.npz,W_004,train,86,aug_11_mirror_None&time_warp_1.2
W_004\4-25-aug_12_jitter_0.015.npz,W_004,train,72,aug_12_jitter_0.015
W_004\4-25-aug_13_rotate_5.npz,W_004,train,72,aug_13_rotate_5
W_004\4-25-aug_14_time_warp_0.8.npz,W_004,train,57,aug_14_time_warp_0.8
W_004\4-26-original.npz,W_004,test,77,original
W_004\4-26-aug_1_landmark_drop_0.1&occlusion_0.1.npz,W_004,test,77,aug_1_landmark_drop_0.1&occlusion_0.1
W_004\4-26-aug_2_rotate_5.npz,W_004,test,77,aug_2_rotate_5
W_004\4-26-aug_3_occlusion_0.1.npz,W_004,test,77,aug_3_occlusion_0.1
W_004\4-26-aug_4_time_warp_0.8&mirror_None.npz,W_004,test,61,aug_4_time_warp_0.8&mirror_None
W_004\4-26-aug_5_jitter_0.015.npz,W_004,test,77,aug_5_jitter_0.015
W_004\4-26-aug_6_jitter_0.015&scale_1.2.npz,W_004,test,77,aug_6_jitter_0.015&scale_1.2
W_004\4-26-aug_7_landmark_drop_0.2.npz,W_004,test,77,aug_7_landmark_drop_0.2
W_004\4-26-aug_8_time_warp_1.2&rotate_5.npz,W_004,test,92,aug_8_time_warp_1.2&rotate_5
W_004\4-26-aug_9_scale_0.8&jitter_0.025.npz,W_004,test,77,aug_9_scale_0.8&jitter_0.025
W_004\4-26-aug_10_mirror_None&jitter_0.025.npz,W_004,test,77,aug_10_mirror_None&jitter_0.025
W_004\4-26-aug_11_scale_1.2.npz,W_004,test,77,aug_11_scale_1.2
W_004\4-26-aug_12_rotate_-5.npz,W_004,test,77,aug_12_rotate_-5
